类型,块ID,章,节,原文片段,人工判定
dialogue_speaker,第7-1章_004,第7-1章,第280话 读第一话,「啊、不是，我们没有埋怨你的意思。你能出手相助是真的太好了。非常感谢。」
dialogue_speaker,第7-1章_004,第7-1章,第280话 读第一话,「那么，你刚才说有急事、请问是什么事呢⋯⋯」
dialogue_speaker,第7-1章_004,第7-1章,第280话 读第一话,「不是什么壊事。不过，严格来说，我不是找你们两个人有事，而是来单独找你做『交易』的。」
dialogue_speaker,第7-1章_004,第7-1章,第280话 读第一话,「找我、是吗？」
dialogue_speaker,第7-1章_004,第7-1章,第280话 读第一话,「没错。我是来买你体内的『圣人缇娅拉的血』的。」
dialogue_speaker,第7-1章_004,第7-1章,第280话 读第一话,「在这里就先说这么多，具体的交涉让我们在外面进行吧。弗茨亚茨大圣堂欢迎你们的光临。」
foreshadow,第7-1章_004,第7-1章,第280话 读第一话,「那个⋯⋯其实是因为我们一直以为莱纳先生只是搭前辈的便车的⋯⋯」
foreshadow,第7-1章_004,第7-1章,第280话 读第一话,艾米丽的意思是，她们原本以为我的实力很菜，但想不到我居然能在反手间将敌人击毙。
dialogue_speaker,第7-1章_005,第7-1章,第280话 读第一话,「──那个、也就是说艾米丽不会有危险是吗？不、不对，是说会让她摆脱危险的境遇是吗？」
dialogue_speaker,第7-1章_005,第7-1章,第280话 读第一话,「没错，正是如此。艾尔你理解得很快嘛。当然，我们不仅会付钱，也会全力为你们的治疗提供协助。我的上司是无法对你们这样的孩子的困难坐视不管的性格⋯⋯不，应该说她是会绞尽脑汁地找借口为你们提供帮助的人才对。
dialogue_speaker,第7-1章_005,第7-1章,第280话 读第一话,「艾米丽，有什么问题吗？」
dialogue_speaker,第7-1章_005,第7-1章,第280话 读第一话,「诶、诶⋯⋯？那个、就是觉得运气有点太好了什么的⋯⋯」
dialogue_speaker,第7-1章_005,第7-1章,第280话 读第一话,「确实。这对你们来说的确是异乎寻常的好运。可是在这个世上就是会发生这种事。尽管这世上存在着无数不可抗力的不幸，但像这样不讲道理的好运也是存在的。如果你们愿意接受的话，那对我们来说实在是一件幸事。」
dialogue_speaker,第7-1章_005,第7-1章,第280话 读第一话,「如果你们不想太麻烦的话，只拿钱也没问题哦？拿了钱之后我们之间就互不相欠，这种形式也是可以的。当然如果实在是不放心的话，那不要钱也行哦？」
dialogue_speaker,第7-1章_005,第7-1章,第280话 读第一话,「当然，我刚才说的只是最终手段。在事情发展到那一步之前，这边是会不遗余力地向你们展现我们的诚意的。有什么想问的你们可以随便问，也可以同此前已经将血抽离的『魔石人类』咨询情况。『血』被抽离之后的『魔石人
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「这样的话⋯⋯那关于之前提到的金额的问题，请再多出一点──」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「喂、喂！艾米丽，你说什么呢！」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「可是⋯⋯果然最重要的还是钱啊⋯⋯」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「话是这么说，可是！」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「艾尔，讨价还价是你们应得的权利。只是，关于金额的问题就不是我负责的了，这件事还是跟上面的人商量吧⋯⋯」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「莱纳先生上面的人⋯⋯？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「没错。『拉丝缇娅拉・弗茨亚茨』会直接同你们面对面地交涉。」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「拉、拉丝缇娅拉・弗茨亚茨大人⋯⋯？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「难道说是那个⋯⋯现人神？那不是大圣堂里最尊贵的人物吗⋯⋯？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「是的，正是那位拉丝缇娅拉。」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「搞不好的话⋯⋯拉丝缇娅拉大人或许会当场给你们两人的身体治好呢。毕竟我们的公主殿下就像一座活着的魔法图书馆啊。」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「可、可是。为什么、拉丝缇娅拉大人为什么要亲自见我们⋯⋯？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「等见到她就知道了。⋯⋯不如说，她已经来了。」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「──欢迎来到大圣堂！你好啊，我亲爱的妹妹！」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「妹、妹妹⋯⋯？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「没错，妹妹。因为我也是『魔石人类』啊。我们就像一家人一样吧？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「诶、诶诶？诶ｅ诶⋯⋯？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「好了，来这边来这边。到我的房间里谈吧。点心都准备好了。」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「拉丝缇娅拉大人跟我一样是『魔石人类』⋯⋯？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「正是如此。怎样？刚才说的好运的事，你现在多少能接受了吧？」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「好了，男朋友君也来这边。」
dialogue_speaker,第7-1章_006,第7-1章,第280话 读第一话,「艾尔也一起进去吧。请你跟艾米丽一起听听我家公主殿下怎么说。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「那、那个、莱纳先生，总之非常感谢你⋯⋯！！」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「我只是完成自己的工作罢了⋯⋯不过既然你跟我道谢，那我就心领了。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「我都看到了，辛苦你了啊。果然把这事交给你办没错。要是我出马的话，估计只能给那两个孩子吓倒。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「辛苦喽～！」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「彼此彼此。既然你们两人聚集在了一起，就意味着时候差不多了吧？」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「没错，就是这样了。恐怕对那名少女的『血』的抽离将是最后的仪式。拉丝缇娅拉大人也会在同时抽离自己体内的『血』，并转移到地下的少女身上。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「不过，还是有一点令人不安。就是不知道斐勒卢托那家伙有什么打算⋯⋯」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「报告、大圣堂目前已进入警戒态势！警戒对象是己方同僚！」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「如果仪式当天出了意外，我会打头阵迎击。请你们两位尽可能守候在拉丝缇娅拉的身边。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「⋯⋯唔。你是在顾虑我的身体？」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「怎么会。只是适才适用罢了。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「以一群人为对手的话，还是我的风魔法更好用。个子更高行动也敏捷的塞拉就请以自己的身体为盾牌好好守护拉丝缇娅拉和那个少女吧。如果你没能守护好她的话，我会恨你一辈子的。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「呼，你倒真敢说。用不着你这话，我当然会赌上自己这条命守护大小姐。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「呜、呜诶～，莱纳口气变得好差啊～。一年前那时候我根本不知道你是这样的性格啊。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「这才是我的本性。不如说，骑士这玩意儿不都是这样么。稍微变强了那么一点就搞得一副傲视群雄的样子。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「啊啊～，那个谦逊可爱的莱纳没有了～。不知不觉间就变壊了啊～。」
dialogue_speaker,第7-1章_007,第7-1章,第280话 读第一话,「我从最开始就是这样了。」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「我明白了⋯⋯」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「那就容我去赫勒比勒夏因家的别墅休息吧。」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「嗯，那样就挺好。芙兰琉莱她现在应该也在那里。我听说你从回来之后还一次都没去跟自己的姐姐见面来着⋯⋯？」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「⋯⋯不光是姐姐大人。所有的家人我都没见过面。⋯⋯嘛，机会难得，那我就去打个招呼好了。」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「那样就好。毕竟家人可是很重要的啊。」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「你说的是⋯⋯」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「⋯⋯莱纳吗？」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「到联合国来了吗？真亏你还能像个没事儿人一样抛头露脸啊。」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「是的。因为骑士的工作，我现在滞留在联合国。」
dialogue_speaker,第7-1章_008,第7-1章,第280话 读第一话,「我没兴趣问你的工作内容是什么，反正又是些脏活儿吧？你就记着别给本家添麻烦就成。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「这是当然。我发誓一定不会辜负被赫勒比勒夏因家收养的这份恩情。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「谁知道呢⋯⋯」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「⋯⋯我没什么好说的了。你自便吧。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「非常感谢。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「呼⋯⋯真有种回到家的实感啊⋯⋯」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「多谢了。这样我的招呼就算打完了。接下来我会在宅邸的庭院里打发时间，你回去工作吧。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「哪里、莱纳大人。只是⋯⋯」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「⋯⋯怎么了吗？」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「莱纳！！」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「噫──」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「好久不见了，姐姐大人。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「是啊，真是好久不见了。你个子长高了没？面相倒是变了一些呢。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「基本没什么变化啦。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「你一直不露脸，让我觉得你有些变了呢。虽然是成了本土那边的骑士，但怎么说也应该回家看看吧？你毕竟也是赫勒比勒夏因家的一员啊⋯⋯」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「非常感谢。有姐姐大人这番话就够了。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「姆姆，你这说的也太客气了吧。」
dialogue_speaker,第7-1章_009,第7-1章,第280话 读第一话,「所以呢，你这阵子都在做什么？」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「⋯⋯因为是机密任务我什么都不能说。恐怕今后也会一直与姐姐大人在不同的地方行动吧。说来惭愧，看来我是没办法一直做守护姐姐大人的盾了。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「没有的事⋯⋯莱纳一直都是守护我的盾啊。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「而我则是为了扫除你的敌人而存在的剑。如果你有什么麻烦的话，尽管跟我说吧。就算是赌上这条命，我也一定要成为弟弟的助力。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「姐、姐姐大人⋯⋯你⋯⋯」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「我说了什么奇怪的话吗？」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「当然奇怪了。就算是赌上这条命⋯⋯什么的，勉强自己去保护些什么然后赔了夫人又折兵可是傻子才干的事儿哦？那种事很不好，只要适度帮下忙就可以了。我们都不是不知分寸的小孩子了啊⋯⋯」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「姆姆。确、确实是这样呢⋯⋯相信彼此，适度地进行帮助才是最好的、总长也是这么跟我说的来着⋯⋯剑也好盾也好，使用过度的话只会弄壊而已──说起来，我还被总长批评过要好好对待剑与盾呢。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「⋯⋯总觉得你在想些很失礼的事情诶。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「我对姐姐大人想些失礼的事？怎么可能呢。不如说我是绝对不会饶恕敢对我敬爱的姐姐大人失礼的家伙的。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「呵呵。你还挺能说的⋯⋯」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「⋯⋯差不多该切入正题了。是时候来将刚才提到的适度的帮助付诸实际了哦，莱纳。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「好的，嘛⋯⋯前提是我能帮得上忙的话⋯⋯」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「我说你⋯⋯是不是知道涡波大人的事情？」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「⋯⋯不、不知道。」
dialogue_speaker,第7-1章_010,第7-1章,第280话 读第一话,「看你这表情、你果然是知道对吧！！我早就猜到元老院对莱纳下达的命令是跟大英雄涡波大人有关的了！！在加上最近这几天来流传于联合国的涡波大人现身的传闻，以及莱纳恰逢其时的归还！！这要是还推理不出来，那我妄
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「⋯⋯不是，我真的不知道。」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「少给我撒谎！！」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「来吧，快带我去见他！快快快！」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「不是，所以说这是机密任务我不能透露啊⋯⋯拜托你体谅一下⋯⋯」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「就算是这样我也想知道啊！我想见到他啊！这一年来终究没有比得过涡波大人的人！果然我还是非涡波大人不可！！」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「姐、姐姐大人。难道说，你把所有的亲缘都毁了⋯⋯？作为骑士姑且不论，作为贵族那样做实在是⋯⋯」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「在身为一个贵族之前，我更是一名少女！！」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「既然姐姐大人把话说到这个份上，那我也没办法了⋯⋯确实如姐姐大人所料，这一年来我一直担任着『相川涡波・基督・欧亚・瓦尔德弗茨亚茨・冯・沃克』大人的近卫。并且就在最近，我顺利地完成了将他带到联合国的任务
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「⋯⋯你、你真的不知道吗？」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「是的。我们最后一次见面的地点⋯⋯是在古尔亚德的港口。在那之后就⋯⋯」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「港口⋯⋯姆姆姆⋯⋯」
dialogue_speaker,第7-1章_011,第7-1章,第280话 读第一话,「好了⋯⋯我能说的话也就这么多了。看到姐姐大人别来无恙，我也放心了。我差不多该告辞了。」
foreshadow,第7-1章_011,第7-1章,第280话 读第一话,真是惊人，原来姐姐大人这一年里都没跟任何人交往。
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「莱纳，还有最后一个问题。你对缇亚──使徒西斯大人的事情有什么了解么？」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「西斯大人⋯⋯？我只知道她被『北方同盟』拉拢过去了而已⋯⋯」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「好吧⋯⋯你也不清楚的话那就算了。我只是有些在意而已。」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「那么莱纳，你要保重。」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「嗯，姐姐大人也一样，请你多保重。」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「终于逃出来了⋯⋯」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「这种感觉是⋯⋯怎么回事⋯⋯」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「这是有人在看着我⋯⋯？」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「──挺能干的嘛。你果然很敏锐啊，莱纳。」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「──！？」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「你、你为什么⋯⋯能动⋯⋯？」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「嘿嘿嘿～。吓到了吧？靠气势动起来的哟～。」
dialogue_speaker,第7-1章_012,第7-1章,第280话 读第一话,「你是什・么・人⋯⋯！？」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「我是缇娅拉哦。在这个时代被尊崇为了圣人来着～。耶（＾－＾）V～。」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「『圣人缇娅拉』⋯⋯！」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「实际上我跟西斯姐一样，在很久之前就已经苏醒了。这次刚好借到了个不错的身体，所以就过来找你了。吓到了吗？呐、吓到了吗？」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「等、等等、别靠近我⋯⋯⋯不是，我不是不信任你的意思。只是那啥，给我点儿思考的时间⋯⋯不、请给我一些时间。」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「姑且是来到了不显眼的地方⋯⋯怎样？感想如何。」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「那个，十分抱歉⋯⋯圣人缇娅拉大人，请恕我失礼了。我本平民出身，所以⋯⋯」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「用不着这么毕恭毕敬的啦～。我不过只是『圣人缇娅拉』的碎片。是近似于残留思念一样的东西，并不是本人哦。」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「残、残留思念，是吗⋯⋯？」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「那个什么，正在同你交谈的这个我只是为了给『在千年后苏醒的相川涡波』说明情况而存在的魔法。事实上，现在的我既没有什么了不起的力量，记忆也断断续续的。为了和『圣人缇娅拉』加以区别，请用魔法『缇娅拉小姐』
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「耶－～，耶－～。」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「我知道了，缇娅拉小姐。这样的话我也能轻松不少。」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「嗯，我这边也是哦～。」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「⋯⋯我想要向你打听的事情堆积如山。虽然有些冒昧，能拜托你回答一下吗？」
dialogue_speaker,第7-1章_013,第7-1章,第280话 读第一话,「你先请吧。我就是因为这个才来找你的嘛。」
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「首先，就为我的主君拉丝缇娅拉打听下吧。如果说你只是一个『凭依到谁身上同他人交流的魔法』的话，那么到头来不论怎么做『圣人缇娅拉』的『再诞』都无法成功吗？」
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「这个就要视『再诞』的定义而言了。说实话，我觉得会直接将这个不完全的魔法『缇娅拉小姐』视作传说中的『圣人缇娅拉』的人恐怕就为数不少。毕竟人的自我啦意识啦原本就是十分暧昧的东西嘛。但是──」
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「话虽如此，但给出的判断还是因人而异。我和你的想法一样，都觉得答案要视当事人的看法而定。」
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「⋯⋯是啊，我就是这么想的。答案因人而异，仅此而已。」
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「理所当然了⋯⋯答案绝对不是唯一的，因为每个人的价值观都不同嘛。但是，我和师父两个人在千年前是这样想的。能够将自己就是自己予以证明的，是强有力的思念。以及，纠缠于尘世的『留恋』的强度。」
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「师父拥有『想要拯救相川阳滝』的『留恋』，所以他在千年后仍然能作为相川涡波生存于世。与之相对的，我却没有任何的『留恋』哟。所以呢，我丝毫没有作为『圣人缇娅拉』重生于世的想法。因此，现在存在于此的是魔法
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「你真的什么『留恋』都没有吗？」
dialogue_speaker,第7-1章_014,第7-1章,第280话 读第一话,「是真的哦。在一千年前，『圣人缇娅拉』死了。而且是了无『留恋』地死去了。与其他人不同，我可是把想干的都干了哟。」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「看你好像误会了的样子，事实上我并没有将师父当做异性来看待哦。我更像是将他当做一位兄长⋯⋯这么说阳滝姐估计会跟我发火吧。总之师父对我而言就像是父亲一样哦。作为一个值得倚靠的师父⋯⋯作・为・家・人来说我
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「是那孩子──拉丝亲她搞错了呀。她擅自把自己的想法当成了我的了。」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「喜欢我家师父喜欢到无法自拔的我家女儿可真是的，怎么能对我的人生进行追忆并加以感受呢，这可不行呀～。这就像是把自己当成主人公代入到一部能完全投影的小说里去了一样⋯⋯我来模仿下哦，你听听看感觉如何？诶～
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「『──这本书真有趣啊～。呼呼，这里面出现的圣人缇娅拉，绝对超级喜欢涡波的吧！肯定喜欢他没跑了！因为涡波超级帅嘛！啊啊～，涡波、简直帅爆了！如果这是一个物语的话，那缇娅拉绝对是女主角嘛！女主角必须与主
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「⋯⋯刚才的解释已经足够了。你们的情况我已经充分了解了。」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「太好了太好了。刚才谈到『再诞』的话题的时候，莱纳的眉毛都要皱成一条了，所以这次就试着用了小剧场的风格加以说明哦。」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「真是抱歉，我脑袋的运转速度可不如你们那么快。毕竟出身没法比啊。」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「但是你和师父不同，你能够清楚地把握到本质呢。判断力也不错。跟那个空有聪明的脑筋却用不到正地方的师父比起来，你可要厉害多了──」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「那么，你真的对现世兴趣全无吗？这对身为莱文教信徒的我来说可是感到很意外啊。打从我小时候开始，我就一直听说你想要为了救世而『再诞』来着⋯⋯」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「那个传承只是被后世的信者编造出来的啦，基本上都是假的哟。要说作为魔法『缇娅拉小姐』的我的唯一的任务的话，那就是让级别１的师父不要轻易地死掉而暂且照顾他个一天左右⋯⋯可这件事我家女儿也已经给办好了呢。
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「既然这样，那你为什么要在这个时候出现在我面前呢。」
dialogue_speaker,第7-1章_015,第7-1章,第280话 读第一话,「嗯。这个才是正题。真不愧是你，很懂嘛～。」
dialogue_speaker,第7-1章_016,第7-1章,第280话 读第一话,「虽然我的女儿是想将『血』全部纳入这个容器之内，借此将我复活──」
dialogue_speaker,第7-1章_016,第7-1章,第280话 读第一话,「但我却不要那样。说实话，被她这样做了我也很困扰的。就算复活了我也没有可以做的事情啊。」
dialogue_speaker,第7-1章_016,第7-1章,第280话 读第一话,「所以说呢，我想将力量托付给莱纳・赫勒比勒夏因。我希望你来继承这个『血』。」
dialogue_speaker,第7-1章_016,第7-1章,第280话 读第一话,「为什么是我？那种事你不应该选基督或者拉丝缇娅拉才对吗。」
dialogue_speaker,第7-1章_016,第7-1章,第280话 读第一话,「嗯～虽然有许许多多的理由啦⋯⋯不过最关键的一点，应该是因为只・有・你・能・战・胜・阳・滝・姐・吧？」
dialogue_speaker,第7-1章_016,第7-1章,第280话 读第一话,「哈？阳滝⋯⋯？是说基督的妹妹吗？不不，这太奇怪了吧。为什么我会和基督的妹妹战斗啊？」
dialogue_speaker,第7-1章_016,第7-1章,第280话 读第一话,「你・会・和・她・战・斗・的・哦。而且搞不好的话，你会同时与相川兄妹两个人战斗。说实话，那个时候就是所谓的世界危机了。所以我需要让你的实力来个飞跃性的提升哦。因为我也没什么『留恋』，所以就适当的像世人
