T1-0137	拉古涅决意夺次元之理成第一	incantation_Distance Mute	话:333 / block_id 7373md-0091-0092
T2-0004	诺文契定地之理化亡者	guardian_30_诺文	第三章『一之月联合国综合骑士团舞闘大会』决赛 / block_id md-0190
T2-0012	缇缇入迷宫成守护者重建家国	incantation_想起收束	话:第224话 童の长い人生（后编） / block_id md-0258~0260
T2-0013	缇缇以咏唱加速磨损自我	incantation_加速_孤乃加速之魂	话:第224话 童の长い人生（后编） / block_id md-0266~0271
T2-0014	诺斯菲·千年前涡波之妻	guardian_60_诺斯菲	话:243 / block_id md-0101 [千年后回溯]
T2-0016	艾德谒见使徒勒伽西	使徒的试练	第249话 作为宰相的自己 / block_id md-0152
T2-0017	艾德自杀契约成为木之理	使徒的试练	第249话 作为宰相的自己 / block_id md-0153
T2-0021	涡波承世界奉还阵建迷宫	incantation_世界奉还阵	话:第264话 / block_id md-0263
T2-0023	咒术Level Up成功开发	incantation_LevelUp	第352话 始祖 / block_id md-0026~0027
T2-0024	Level Up治阳滝失败	incantation_LevelUp	第352话 始祖 / block_id md-0027~0028
T2-0025	Level Up治愈缇娅拉公主	incantation_LevelUp	第352话 始祖 / block_id md-0029~0030
T2-0028	涡波与西斯定真正魔法之契约	incantation_契约	第354话 『契约』 / block_id md-0032~0034
T2-0030	穿魔之毒废城遭劫匪袭击	incantation_Dimension(次元之力)	话:第360话 草草读过的时间 / block_id md-0054
T2-0031	师父制成预付代价的咒术书	incantation_预付咒术书(魔法文字/术式)	话:第360话 草草读过的时间 / block_id md-0054
T2-0033	师父施Level Up救治全院患者	incantation_LevelUp | incantation_咒术咏唱『汝者刮目自省而可也/识生命其辉华』	话:第362话 次元的上升 / block_id md-0057, md-0058
T2-0035	遭遇暗之理的盗窃者缇达	incantation_Dimension | incantation_Dark(暗之力)	话:第363话 是光是暗 / block_id md-0059, md-0060, md-0061
T2-0037	师父与缇达订立不背叛契约	incantation_心异·暗洗(Variable·Curse)	话:第364话 重阅 / block_id md-0062
T2-0038	潜入研究院救出火之理少女	incantation_血之结界咏唱 | incantation_Dark | incantation_Variable(心异)	话:第365话 英雄的约定 / block_id md-0063, md-0064
T2-0040	法尼亚送别暗火二窃者	incantation_燃烧吧断炎	话:第371话 读书 / block_id md-0077
T2-0046	血之力咏唱死里逃生	incantation_因我之一切于此起誓 | incantation_BloodArrow(血之力咒术)	话:第373话 欲望 / block_id md-0086~0088
T2-0048	缇娅拉修炼Connection咒术与Ice魔法	咒术《Connection》 | 咒术《Ice》	话:第384话 新暦0007年、新暦0008年 / block_id md-0144~0145
T2-0053	缇娅拉穷极次元之力得幻之紫腕与Blood	incantation_幻之紫腕 | incantation_Blood | incantation_次元之力_Dimension	话:第385话 新暦0009年、新暦0010年 / md-0154, md-0155, md-0156
T2-0059	缇亚拉千年星魔法布局	incantation_星魔法Reevan	话:第394/397话 / block_id md-0223 md-0224
T2-0060	天剑诺亚千年锻造计划启动	incantation_神铁锻造	话:第402话 身高相较(涡波千年前记忆/闪回) / block_id md-0261
T2-0061	缇亚拉地下灵魂分割与魔法《Tiara》研究	incantation_Tiara	话:第404话 感想战(魔法《Tiara》回溯) / block_id md-0277
T2-0063	『命运之日』拉斯缇亚拉临死谢母	incantation_Line	话:第404话 感想战(拉斯缇亚拉临死场景) / block_id md-0284
T2-0074	法夫纳诵经获声音·成幽灵魔人	incantation_碑白教圣经第五章	话438救世主 / block_id md-0174
T2-0099	缇娅拉舍弃人身化为魔法	incantation_慕影死神	话:第280话 读第一话 / block_id 7171md-0112~0113
T2-0102	诺斯菲诞生:首个魔石人类	incantation_光之御旗	话:第286话《与生倶来的挑战者》 / block_id 7272md-0033~0035
T2-0103	初诞绝望与魅惑统合弗茨亚茨	incantation_魅惑	话:第286话《与生倶来的挑战者》 / block_id 7272md-0034~0036
T2-0108	诺斯菲诞生为首名魔石人类	relife_northfield	话:第305话 圣女的始点 / block_id 7272md-0167
T2-0113	诺斯菲代价咏唱代背创伤	relife_northfield	话:第305话 圣女的始点 / 第306话 心 / block_id 7272md-0174、0175、0176、0177、0178、0179
T2-0114	涡波苏醒后拒绝诺斯菲	relife_northfield	话:第306话 心 / 第307话 过去与 / block_id 7272md-0179、0181、0182、0183、0184
T2-0115	诺斯菲以好孩子信条追寻涡波	relife_northfield	话:第307话 过去与 / block_id 7272md-0184、0185
T4-0026	诺斯菲60层千年守望	guardian_60_诺斯菲 | relife_northfield	话:诺斯菲其一 / block_id md-0265~md-0267
T4-0029	拉斯缇亚拉诞生培育于大圣堂	incantation_读书	话:第389话 当这封信交付至你的手中 / md-0173, md-0174, md-0175, md-0176, md-0177
T4-0045	世界奉还阵吞没与迷宫计划送归	relife_northfield	话:第307话 过去与 / block_id 7272md-0185、0186
T3-0007	魔法与持有物品机制探索	dimension | ice-freeze | ice-cold	话:第一章-异世界迷宫 / block_id md-0007~md-0008
T3-0012	遇拉丝缇娅拉·治愈咏唱·真名遭识破	perfect-cure	话:第一章-异世界迷宫 / block_id md-0014~md-0015
T3-0022	首度与缇亚攻略·火焰箭镭射	flame-arrow | dimension-battle | ice-speed-arrow	话:第二章-迷宫联合国 / block_id md-0037~md-0041
T3-0026	与缇亚远距离连屠三大Boss	flame-arrow	话:第三章-梦的奴隶，奴隶的梦 / block_id md-0046~md-0048
T3-0030	升6级·深入三至五层·缇亚初展剑技	ice-speed-arrow	话:第三章-梦的奴隶，奴隶的梦 / block_id md-0057~md-0060
T3-0062	魔法屋习得次元魔术	Connection(次元魔术·连接) | Foam(次元魔术·泡沫) | Impulse(无属性魔法) | 萤火(火属性魔法)	话:第二章-谁才是奴隷 / block_id md-0040,md-0041,md-0042,md-0043,md-0044
T3-0066	决斗击败雷迪安特	维度·决战演算 | Foam(次元魔术·泡沫) | Growth(神圣魔法)	话:第三章-第四位同伴 / block_id md-0055,md-0056,md-0057,md-0058
T3-0070	三人组队·定约出发	连接	话:第四章-队伍 / block_id md-0068
T3-0072	19层首战弥诺陶洛斯	维度・决战演算 | 泡沫 | 冻结 | 次元雪(Di·Sonw)	话:第四章-队伍 / block_id md-0071~0072
T3-0073	20层击败天上七骑士	维度・决战演算 | 泡沫	话:第四章-队伍 / block_id md-0073~0076
T3-0074	20层架设连接魔法门	连接	话:第四章-队伍 / block_id md-0077
T3-0077	双人再战21层	完全治愈	话:第四章-队伍 / block_id md-0086~0087
T3-0079	22层里约鹰遇袭	次元雪 | 泡沫	话:第四章-队伍 / block_id md-0089~0091
T3-0084	玛利亚习得世界炎蛇	世界炎蛇(Midgardsormr Blaze) | Firefly・蜃气楼 | Firefly・幻影 | FlameFlamberge	话:第五章-分岐点『前祭』 / block_id md-0107~0109
T3-0085	21层实战·魔力透支	世界炎蛇 | FlameFlamberge | 萤火	话:第五章-分岐点『前祭』 / block_id md-0110~0112
T3-0086	24层熔岩带遇毒蜥	Cure | FullCure | 完全治愈 | 连接	话:第五章-分岐点『前祭』 / block_id md-0113~0114
T3-0089	海因奇袭与被造物警告	Sehr・Wind | Zeitlos・Wind | Rays・Wind | 完全治愈	话:第五章-分岐点『前祭』~第一章-用以辨明狂气的理智的焼却 / block_id md-0122~0128
T3-0096	侦察大圣堂,自创魔法	incantation_维度・决战演算 | incantation_维度・多重展开 | incantation_次元雪(Di・Snow) | incantation_冰结剑 | incantation_冻结	话:用以辨明狂气的理智的焼却 / block_id md-0147~0148
T3-0098	冻结压制失控玛利亚	incantation_维度・决战演算 | incantation_冻结	话:用以辨明狂气的理智的焼却 / block_id md-0150~0152
T3-0102	阿尔缇饮血授火炎魔法	incantation_世界炎蛇 | incantation_火焰剑	话:『我』的圣诞祭的结束 / block_id md-0170~0172
T3-0103	代价咏唱与无咏唱之术	incantation_代价咏唱(记忆/感情/生命为代价) | incantation_无咏唱	话:『我』的圣诞祭的结束 / block_id md-0173~0177
T3-0105	一夜代价咏唱	incantation_燃烧吧断炎 | incantation_绽放吧诞炎 | incantation_沥血吧焚炎 | incantation_请不要走	话:『我』的圣诞祭的结束 / block_id md-0184
T3-0107	海因开路护送基督闯大圣堂	incantation_维度决战演算 | incantation_冻结 | incantation_WindBless | incantation_WindDraw | incantation_SehrWind	话:第四章-玛利亚・■■■■■ / block_id md-0191
T3-0108	击败兽人骑士拉古涅与塞拉	incantation_维度决战演算 | incantation_冻结	话:第四章-玛利亚・■■■■■ / block_id md-0192
T3-0110	咏唱新魔法对决魔法骑士与黑骑士	incantation_次元之冬 | incantation_过密次元的真冬 | incantation_维度 | incantation_冻结	话:第四章-玛利亚・■■■■■ / block_id md-0195~0197
T3-0115	缇亚散花缉火众人越境逃离	incantation_火焰箭散花 | incantation_连接 | incantation_SehrWind	话:第四章-玛利亚・■■■■■ / block_id md-0207~0209
T3-0119	涡波vs阿尔缇,红白之雪重合对决	incantation_维度·决战演算 | incantation_次元之冬 | incantation_Flame·决战炎域 | incantation_焦热世界	话:未知 / block_id md-0214
T3-0120	解析白炎MP大损,孤注加冰结技能点	incantation_炽天之纤炎 | incantation_开辟之华炎 | incantation_过密次元的真冬	话:未知 / block_id md-0216,md-0217
T3-0121	涡波穿越太阳核心,重创阿尔缇	incantation_己魂焦热之骸炎	话:未知 / block_id md-0218
T3-0122	阿尔缇火焰同化,冰蛇vs炎蛇	incantation_世界炎蛇 | incantation_世界冰蛇	话:未知 / block_id md-0219,md-0220
T3-0127	圣诞祭决战帕林库洛	魔法_亡失的殉教者 | 魔法_世界炎蛇 | 技能_？？？	话:第六章-圣诞祭结束 / block_id md-0230
T3-0128	帕林库洛击败涡波与玛利亚	魔法_亡失的殉教者 | 魔法_世界火蛇	话:第六章-圣诞祭结束 / block_id md-0231
T3-0130	帕林库洛现身审问涡波	魔法_启蒙家的再调律 | 魔法_过密次元的真冬	话:第七章『清算』 / block_id md-0233
T3-0135	技能『？？？』暴走感情退还失控	技能_？？？退环	话:第七章『清算』 / block_id md-0237~0238
T3-0136	帕林库洛救涡波并提交易条件	魔法_亡失的殉教者 | 魔法_启蒙家的再调律	话:第七章『清算』 / block_id md-0238~0239
T3-0137	帕林库洛以暗之理封涡波情绪技能	技能_？？？被封印	话:第七章『清算』 / block_id md-0239
T3-0138	技能『？？？』被封印与涡波失意识	技能_？？？被封印	话:第七章『清算』 / block_id md-0240
T3-0155	30层诺文战·收服死神莉帕	guardian_30_诺文 | curse_慕影死神	话:第三章·第四章-公会里简单的工作 / block_id: md-0052~md-0058
T3-0176	莱纳复仇与诺文夜袭	guardian_30_诺文	第二章『一之月联合国综合骑士团舞闘大会』 / block_id md-0128~0131
T3-0180	斯诺龙化迎战拉丝缇娅拉	incantation_fly_sophia	第四章-拉丝缇娅拉・弗茨亚茨的战闘 / block_id md-0143~0144
T3-0181	拉丝缇娅拉以芬里尔剑技压制	incantation_芬里尔·阿雷亚斯	第四章-拉丝缇娅拉・弗茨亚茨的战闘 / block_id md-0144
T3-0183	准决赛手环争夺·帕林库洛最终防卫术式	incantation_不罚的大英雄 | incantation_过密次元的真冬	第四章-拉丝缇娅拉・弗茨亚茨的战闘 / block_id md-0146~0147
T3-0184	涡波暴走施展诸家剑技	incantation_芬里尔·阿雷亚斯 | incantation_海因·赫勒比勒夏因	第四章-拉丝缇娅拉・弗茨亚茨的战闘 / block_id md-0148~0149
T3-0188	番外战·涡波阵营对垒慕影死神	incantation_慕影死神 | incantation_次元之夜	第一章-番外战 / block_id md-0168~0169
T3-0189	涡波习得技能感应破暗	incantation_感应	第一章-番外战 / block_id md-0170~0172
T3-0190	玛利亚焚毁手环与虚伪记忆	incantation_世界炎蛇	第一章-番外战 / block_id md-0173~0174
T3-0192	决赛登顶·师挚友终局对决	guardian_30_诺文	第三章『一之月联合国综合骑士团舞闘大会』决赛 / block_id md-0185~0189
T3-0193	莉帕悲愿终填·澜诺赴死	guardian_30_诺文	第三章『一之月联合国综合骑士团舞闘大会』决赛 / block_id md-0190~0191
T3-0196	涡波展领域魔法『冬之异世界』	魔法『冬之异世界(Wintry·Dimension)』 | 魔法『冻结』 | 魔法『冬之世界加速奔驰』	话:第三章『舞斗大会』决赛 / block_id md-0201 ~ md-0204
T3-0200	艾尔米拉德等众骑士力保决赛	神圣魔法『Inviolable・Field』	话:第四章『鍊狱三十,亲友至矣』/ block_id md-0214 ~ md-0217
T3-0201	涡波与莉帕『致亲爱的一闪』斩异地窃	魔法『致亲爱的一闪』 | 魔法『亡灵一闪』 | 魔法『次元之冬·歪冰世界』	话:第四章『鍊狱三十,亲友至矣』/ block_id md-0218 ~ md-0223
T3-0203	莱纳夺剑·三方混战众人助阵	魔法『Ex・Wind』 | 魔法『WaterWire』	话:第四章『鍊狱三十,亲友至矣』/ block_id md-0225 ~ md-0230
T3-0204	涡波辞别史诗探索者·携众撤离	次元魔术『连接』	话:第四章『鍊狱三十,亲友至矣』/ block_id md-0231 ~ md-0232
T3-0207	涡波处置菲伊奴隶·拉丝缇娅拉制止	次元魔术『Dimension·多重展开』	话:第129话第三章Epilogue(下篇) / block_id md-0247 ~ md-0251
T3-0219	31-32层共鸣魔法歼灭战	共鸣魔法_Flame决战炎域 | 共鸣魔法_萤火 | 共鸣魔法_炎之矢散花	话137 / block_id md-0032~md-0037
T3-0220	Flame·Aegis命名与特训决心	共鸣魔法_FlameAegis守护炎	话138 / block_id md-0038~md-0041
T3-0221	魔法对决与剑术特训	魔法_冰BatteringRam | 鲜血魔法_芬里尔阿雷亚斯 | 共鸣魔法_冰Aegis守护冰	话138~139 / block_id md-0041~md-0045
T3-0222	借诺文之剑炼成水晶魔法	水晶魔法_Quartz | 地魔法_Earth	话139 / block_id md-0046~md-0047
T3-0223	回本部变现并踏上锻冶之路	水晶魔法_QuartzShield	话140~141 / block_id md-0048~md-0056
T3-0226	34层BOSS战与技能二次吞噬	共鸣魔法_冰Aegis | 魔法_次元之冬终霜 | 复合鲜血魔法_假想诺文阿雷亚斯	话144 / block_id md-0069~md-0073
T3-0227	共鸣魔法四重奏斩水母BOSS	incantation_冰Aegis | incantation_冬之异世界四重奏 | incantation_过密次元的真冬	话:第144话 忐忑不安的时间 / block_id md-0074
T3-0230	海莉·维斯普洛佩遭遇战	incantation_SehrWind | incantation_SehrWindMadness | incantation_CannonSehr | incantation_CannonSehrMadness | incantation_SehrFang | incantation_维度 | incantation_无序之风 | incantation_次元之冬 | incantation_过密次元的真冬 | incantation_耶梦加得之霜 | incantation_深渊次元的真夜	话:第145-146话 / block_id md-0077~md-0082
T3-0235	35层探索·涡波晋升20级	incantation_Impulse	话:第151话 35层 / block_id md-0106~md-0110
T3-0242	与莱纳和解·合力夺回西娅	incantation_Wind放浪者	话:第156-157话 / block_id md-0133~md-0137
T3-0244	40层守护者战·面试开始	guardian_40_艾德 | incantation_Sleep | incantation_GravityGreed | incantation_次元之冬 | incantation_Quartz | incantation_无序之风	话:第158话 木之理的盗窃者 / block_id md-0143~md-0144
T3-0245	木之理盗窃者包围战	incantation_耶梦加得之霜 | incantation_Gravity·Daemon	第158话 木之理的盗窃者 / block_id md-0145~0146
T3-0246	三名同伴驰援火雨压制	incantation_Flame·Ageis | incantation_炎之矢·散花 | incantation_神圣魔法Sion | incantation_炎之剑	第159话 交错 / block_id md-0147~0149
T3-0247	『应有的姿态』精神剧变	incantation_CarefulField | incantation_Strathfield | incantation_RemoveField | incantation_In Fight	第159话 交错 / block_id md-0150~0153
T3-0248	艾德注视鉴定后撤走	incantation_注视鉴定	第159话 交错 / block_id md-0153~0154
T3-0251	涡波玛利亚战西斯落败	incantation_DivineShield | incantation_Shunposhion·Feather | incantation_冰结剑 | incantation_炎之剑	第161-162话 使徒·《失踪》 / block_id md-0163~0168
T3-0252	抢军马突破关口追袭	incantation_连接	第163话 疾走 / block_id md-0170~0174
T3-0255	六人奇袭压制西斯	incantation_DivineShield | incantation_InvisibleField | incantation_过密次元的真冬	第166话 再会帕林库洛 / block_id md-0182~0186
T3-0256	帕林库洛击垮涡波心智	incantation_世界奉还阵	第168话 帕林库洛·勒伽西对Living-Legend-Party / block_id md-0194~0196
T3-0257	耶梦加得之炎唤回战意	incantation_耶梦加得之炎 | incantation_Sehr·Wind	第168-169话 / block_id md-0197~0202
T3-0259	混战突入火焰决斗场	incantation_维度·决战演算 | incantation_Flame·决战炎域 | incantation_Impulse	第172话 《我》的最后一战 / block_id md-0213~0217
T3-0260	终霜冻结暗之盗窃者	incantation_耶梦加得之霜 | incantation_次元之冬·终霜	第172-173话 / block_id md-0218~0219
T3-0261	勒伽西留恋与奉还阵启动	incantation_Dark Sphere | incantation_世界奉还阵 | incantation_冰火拟似共鸣爆裂魔法	第173-174话 渴求着彼此的两人·《世界奉还阵》 / block_id md-0220~0226
T3-0262	世界奉还阵启动,数万士兵溶解	incantation_世界奉还阵	话:第174话 / block_id md-0227~md-0230
T3-0263	火与暗之理全力对决,玛利亚燃尽MP	incantation_闪耀吧炎之剑 | incantation_将地平线一同斩裂 | incantation_暗夜大盾	话:第175话 / block_id md-0231~md-0236
T3-0267	海莉独战帕林库洛而战死	incantation_Ex Wind | incantation_Sehr Wind	话:第177~178话 / block_id md-0252~md-0256
T3-0268	莱纳咏唱Level UP继承海莉	incantation_LevelUP_魔力变换	话:第178话 / block_id md-0256~md-0257
T3-0269	帕林库洛化怪物开启第二十之试练	incantation_第二十之试练 | guardian_20_缇达	话:第178话 / block_id md-0258
T3-0270	共鸣剑术雪风突破怪物大军	incantation_Quartz_Blade_Size | incantation_冰结剑冰刃 | incantation_雪风	话:第179话 / block_id md-0259~md-0261
T3-0271	次元斩裂剑与次元之冬朔风重创帕林库洛	incantation_次元斩裂剑 | incantation_次元之冬朔风	话:第179话 / block_id md-0262~md-0263
T3-0273	技能『???』命名『最深部之誓约者』	incantation_最深部之誓约者	话:第182话 / block_id md-0274~md-0275
T3-0274	双魔石之力冻结帕林库洛,缇达分离	incantation_冰结剑 | incantation_最深部之誓约者	话:第182话 / block_id md-0276~md-0278
T3-0275	帕林库洛召唤始祖涡波躯壳	incantation_捩菖蒲 | incantation_行路渐歧	话:第183话 / block_id md-0279~md-0282
T3-0276	始祖躯壳夺阳滝魔石,少女阳滝再诞	incantation_幻之紫腕	话:第183话 / block_id md-0283~md-0284
T3-0277	兄妹错装·最终剑斗决出胜负	incantation_次元决战演算先谭	话:第184话 / block_id md-0285~md-0289
T3-0278	Epilogue·艾德欲夺涡波魔石,莱纳守护	incantation_Quartz | incantation_Growth_Extended	话:第185话 Epilogue / block_id md-0291~md-0292
T3-0279	莱纳以命咏唱Quartz,坠入大地深处	incantation_Quartz	话:第185话 Epilogue / block_id md-0293
T3-0286	初见66层风龙艾尔芬里斯	guardian_50_罗德? 牵制	话:188 / block_id md-0011
T3-0288	罗徳传授咏唱即咒术之秘	incantation_风之咏唱_玉座既临路一条	话:192 / block_id md-0039
T3-0289	涡波自学掌握即死魔法『Distance Mute』	incantation_Distance_Mute_即死魔法	话:194 / block_id md-0046
T3-0291	涡波独力一击屠灭66层风龙	incantation_Distance_Mute_即死魔法 | incantation_Default_行路渐歧	话:195 / block_id md-0059
T3-0296	诺斯菲光魔法镇伏65·64层群兽	incantation_光魔法_一再反转之光	话:202 / block_id md-0103
T3-0297	魔王与勇者联手歼63层狮鹫	incantation_风魔法_风之矢 | incantation_光魔法_Shine_Arrow	话:202 / block_id md-0106
T3-0298	罗徳57层恶作剧引发怪物乱战	incantation_维度_曲战演算 | incantation_形式_捩菖蒲_Torsion	话:204 / block_id md-0114
T3-0305	诺斯菲绑涡波欲行夫妻事	incantation_诺斯菲_LightKnife | incantation_涡波_DistanceMute	话:第207话与光之理的盗窃者的遭遇 / block_id md-0134, md-0135, md-0136
T3-0306	诺斯菲留恋真相·说任性的话	incantation_诺斯菲_LightStuff	话:第208话分歧 / block_id md-0139, md-0140, md-0141
T3-0308	涡波宣言直接回地上·折跃50层	incantation_涡波_Default | incantation_涡波_维度多重展开	话:第210话《自56层开始》 / block_id md-0149, md-0150, md-0155, md-0156
T3-0309	诺斯菲篡改召唤·50层现身	incantation_诺斯菲_LightRod | incantation_诺斯菲_光之御旗	话:第211话50层 / block_id md-0157, md-0158, md-0159
T3-0310	50层代理战·莱纳被送走·涡波被掳回	incantation_诺斯菲_连接 | incantation_涡波_DistanceMute | incantation_涡波_Default	话:第211话50层 / block_id md-0160, md-0161, md-0162, md-0164
T3-0312	佩艾希亚变战时帝国·涡波逃离	incantation_罗德_SehrWind | incantation_涡波_DistanceMute | incantation_涡波_Default	话:第212话罗德（Lord） / block_id md-0171, md-0172, md-0173
T3-0313	贝丝(伊丽莎白·沃尔斯)拦截涡波	incantation_贝丝_FlameAccel | incantation_贝丝_炎之剑 | incantation_贝丝_Earthquake	话:第213话伊丽莎白 / block_id md-0175, md-0177, md-0178, md-0179
T3-0316	祖孙死斗·Full Blazing同归于尽	incantation_雷纳尔多_FullBlazing | incantation_贝丝_FullBlazing	话:第215-216话誓言 / block_id md-0190, md-0191, md-0192, md-0193
T3-0317	涡波觉悟·复合咒术咏唱·先谭	incantation_涡波_复合咒术咏唱 | incantation_涡波_次元决战演算先谭 | incantation_莱纳_咏唱	话:第216话誓言 / block_id md-0194, md-0195, md-0196, md-0197
T3-0319	罗德魔弹'重崩色之非风剑'断涡波左臂	incantation_罗德_重崩色之非风剑	话:第217话千及百一十一年铸此轻薄之集大成 / block_id md-0202, md-0203
T3-0320	罗德化民众为魔石·佩艾希亚崩壊	incantation_罗德_忘却扩散 | incantation_罗德_自由之风	话:第218话天狱五十，孤臣堕坠。唯愿奏此、幼王终曲。 / block_id md-0205, md-0206, md-0208, md-0209, md-0210
T3-0321	莱纳vs诺斯菲·模仿罗德咏唱	incantation_莱纳_加速咏唱 | incantation_诺斯菲_光之御旗	话:第219话少年莱纳的挑战 / block_id md-0211, md-0212, md-0215, md-0216, md-0217
T3-0322	涡波斩落风矢·罗德化翠星坠落	incantation_涡波_维度决战演算 | incantation_罗德_风之矢散花 | incantation_罗德_ExWind	话:第220话空之魔王 / block_id md-0218, md-0219, md-0220, md-0221, md-0222, md-0230
T3-0323	莱纳风之臂·二重奏剑·压制诺斯菲	incantation_莱纳_赫勒比勒夏因二重奏剑	话:第221话四骑士 / block_id md-0223, md-0224, md-0225, md-0226, md-0227, md-0228, md-0229
T3-0324	涡波抽画中魔石·刺入罗德·过去视	incantation_罗德_道落土 | incantation_涡波_次元决战演算前日谭 | incantation_涡波_DistanceMute	话:第222话第五十之试练『天狱』 / block_id md-0230, md-0231, md-0232, md-0233, md-0234, md-0235
T3-0325	涡波动用前日谭唤起千年记忆	incantation_次元决战演算_前日谭	话:第224话 童の长い人生（后编） / block_id md-0273
T3-0326	缇缇半死体化浴风诅咒	incantation_次元决战演算_前日谭	话:第224话 童の长い人生（后编） / block_id md-0274
T3-0328	前日谭唤回北方国民之魂	incantation_次元决战演算_前日谭	话:第226话 缇缇启程的日子 / block_id md-0299~0300
T3-0334	诺斯菲鲜血魔法化身漆光	incantation_鲜血魔法_相川涡波/相川阳滝	话:第227话《迷宫最后的战斗》 / block_id md-0309
T3-0335	缇缇莱纳Level UP与诺斯菲对峙	incantation_魔力变换_LevelUP | incantation_共鸣魔法_GrandFall | incantation_Light_Variant_Wall	话:第227话《迷宫最后的战斗》 / block_id md-0310~0311
T3-0336	涡波致亲爱的一闪斩断诺斯菲	incantation_致亲爱的一闪 | incantation_次元决战演算_先谭 | incantation_Distance_Mute	话:第227话《迷宫最后的战斗》 / block_id md-0312~0313
T3-0343	大圣堂鸿门宴·繋心降服魔石人类	共鸣魔法『Inviolable・冰Room』 | 『Distance Mute・繋心(Access)』	话:229 / block_id md-0007~0009
T3-0351	魔石全收集·习得新魔法	次元魔术『Shift』 | 『维度・千算相杀(Counting)』	话:235-236 / block_id md-0045~0053
T3-0356	海路救船队·缇缇风龙卷	风魔法『LimitBreak・SehrWind・G・EndBurst』 | 『Distance Mute』	话:240 / block_id md-0074~0079
T3-0359	柯尔库再会·斯诺喜极而泣	次元魔术『Shift』 | 魔法『次元斩裂剑』	话:242 / block_id md-0092~0097
T3-0369	大洞熔岩封锁第二迷宫	次元决战演算『前日谭』	第245话 第二迷宫都市 / block_id md-0119
T3-0370	过去视揭玛利亚封锁迷宫	耶梦加得之炎	第246话 走失児童 / block_id md-0121
T3-0371	玛利亚队伍南下目标世界树	耶梦加得之炎	第246话 走失児童 / block_id md-0122
T3-0373	艾德以通信机传讯	通信机	第246话 走失児童 / block_id md-0126
T3-0376	诺瓦露魔人化复仇	魔人返还	第247话 魔人返还 / block_id md-0132
T3-0377	涡波维度千算相杀取胜	维度·千算相杀 | 次元决战演算『先谭』 | Divaplays·Arrow	第247话 魔人返还 / block_id md-0135
T3-0378	缇缇风之理粉碎魔石人类	Dragon·Ardor | Divaplays·Arrow | 自由之风	第247话 魔人返还 / block_id md-0136
